kgID	mRNA	geneSymbol	refseq
uc031szt.1	AY927589	ABCF2	-
uc003fmz.2	NM_018358	ABCF3	NM_018358
uc003fna.2	AK092415	ABCF3	NM_018358
uc003fnb.2	AK097073	ABCF3	NM_018358
uc002zaq.3	NM_004915	ABCG1	NM_004915
uc011aev.2	AK298491	ABCG1	NM_004915
uc002zap.3	NM_016818	ABCG1	NM_016818
uc002zar.3	NM_207174	ABCG1	NM_207174
uc002zan.3	NM_207627	ABCG1	NM_207627
uc002zam.3	NM_207628	ABCG1	NM_207628
uc002zao.3	NM_207629	ABCG1	NM_207629
uc010gpb.2	BX537588	ABCG1	-
uc003hrh.3	NM_001257386	ABCG2	NM_001257386
uc003hrg.3	NM_004827	ABCG2	NM_004827
uc003hrf.3	AK002040	ABCG2	NM_004827
uc003hrj.1	DQ459613	ABCG2	-
uc003hri.1	DQ459576	ABCG2	-
uc003hrk.1	DQ459594	ABCG2	-
uc009zar.3	NM_001142505	ABCG4	NM_001142505
uc001pvs.3	NM_022169	ABCG4	NM_022169
uc001pvt.1	AJ308239	ABCG4	-
uc002rtn.3	NM_022436	ABCG5	NM_022436
uc002rto.3	BC111542	ABCG5	-
uc002rtp.3	AX747300	ABCG5	-
uc002rtm.3	BC111541	ABCG5	-
uc002rtq.3	NM_022437	ABCG8	NM_022437
uc010yoa.2	BC143564	ABCG8	NM_022437
uc002rit.3	NM_032604	ABHD1	NM_032604
uc002riu.3	AX748133	ABHD1	-
uc002riv.3	BC056403	ABHD1	-
uc031saw.1	NM_001272069	ABHD10	NM_001272069
uc003dyk.5	NM_018394	ABHD10	NM_018394
uc011bhq.3	NR_073570	ABHD10	NR_073570
uc031sax.1	NR_073571	ABHD10	NR_073571
uc011kfb.2	NM_001145364	ABHD11	NM_001145364
uc003tzf.3	AF412032	ABHD11	NM_001145364
uc003tzb.3	NM_148912	ABHD11	NM_148912
uc003tzc.3	NM_148913	ABHD11	NM_148913
uc003tza.3	NR_026910	ABHD11	NR_026910
uc002wus.2	NM_001042472	ABHD12	NM_001042472
uc002wuq.3	NM_015600	ABHD12	NM_015600
uc001wys.3	NM_001206673	ABHD12B	NM_001206673
uc001wyr.3	NM_181814	ABHD12B	NM_181814
uc001wyq.3	AY311397	ABHD12B	-
uc010any.3	AY311399	ABHD12B	-
uc001vqq.3	NM_032859	ABHD13	NM_032859
uc021rml.1	CCDS32007	ABHD13	NM_032859
uc003dco.3	NM_015407	ABHD14A	NM_015407
uc010hlz.2	AK308592	ABHD14A	NM_015407
uc011bea.2	NR_037192	ABHD14A-ACY1	NM_001198895
uc011bdy.2	NM_001146314	ABHD14B	NM_001146314
uc021wza.1	NM_001254753	ABHD14B	NM_001254753
uc003dcm.3	NM_032750	ABHD14B	NM_032750
uc003dcn.3	BC071931	ABHD14B	NM_032750
uc011bdz.1	AK298813	ABHD14B	-
uc002hed.2	NM_198147	ABHD15	NM_198147
uc010jtc.2	NR_033489	ABHD16A	NM_001177515
uc011dny.2	NM_001177515	ABHD16A	NM_001177515
uc011fgg.2	NR_033489	ABHD16A	NM_001177515
uc011fgc.2	NM_001177515	ABHD16A	NM_001177515
uc011ged.2	NR_033489	ABHD16A	NM_001177515
uc011gdz.2	NM_001177515	ABHD16A	NM_001177515
uc011haj.2	NR_033489	ABHD16A	NM_001177515
uc011haf.2	NM_001177515	ABHD16A	NM_001177515
uc011htc.2	NR_033489	ABHD16A	NM_001177515
uc011hsy.2	NM_001177515	ABHD16A	NM_001177515
uc011iqm.2	NR_033489	ABHD16A	NM_001177515
uc011iqi.2	NM_001177515	ABHD16A	NM_001177515
uc011jlz.2	NR_033489	ABHD16A	NM_001177515
uc011jlv.2	NM_001177515	ABHD16A	NM_001177515
uc003nvy.2	NM_021160	ABHD16A	NM_021160
uc003nvx.2	NR_033488	ABHD16A	NM_021160
uc011dnz.2	AK297235	ABHD16A	NM_021160
uc011fgd.2	NM_021160	ABHD16A	NM_021160
uc011fgb.2	NR_033488	ABHD16A	NM_021160
uc011fgf.2	AK297235	ABHD16A	NM_021160
uc011gea.2	NM_021160	ABHD16A	NM_021160
uc011gdy.2	NR_033488	ABHD16A	NM_021160
uc011gec.2	AK297235	ABHD16A	NM_021160
uc011hag.2	NM_021160	ABHD16A	NM_021160
uc011hae.2	NR_033488	ABHD16A	NM_021160
uc011hai.2	AK297235	ABHD16A	NM_021160
uc011hsz.2	NM_021160	ABHD16A	NM_021160
uc011hsx.2	NR_033488	ABHD16A	NM_021160
uc011htb.2	AK297235	ABHD16A	NM_021160
uc011iqj.2	NM_021160	ABHD16A	NM_021160
uc011iqh.2	NR_033488	ABHD16A	NM_021160
uc011iql.2	AK297235	ABHD16A	NM_021160
uc011jlw.2	NM_021160	ABHD16A	NM_021160
uc011jlu.2	NR_033488	ABHD16A	NM_021160
uc011jly.2	AK297235	ABHD16A	NM_021160
uc011doa.2	AK303496	ABHD16A	-
uc011fgh.2	AK303496	ABHD16A	-
uc011gee.2	AK303496	ABHD16A	-
uc011hak.2	AK303496	ABHD16A	-
uc011htd.2	AK303496	ABHD16A	-
uc011iqn.2	AK303496	ABHD16A	-
uc011jma.2	AK303496	ABHD16A	-
uc002ygx.1	NM_080622	ABHD16B	NM_080622
uc002lug.3	NM_001130111	ABHD17A	NM_001130111
uc002luf.3	NM_031213	ABHD17A	NM_031213
uc002lud.3	BC067347	ABHD17A	-
uc002lue.3	BC000158	ABHD17A	-
uc004aim.1	NM_001025780	ABHD17B	NM_001025780
uc004ail.3	NM_016014	ABHD17B	NM_016014
uc002bfu.3	NM_021214	ABHD17C	NM_021214
uc002bft.3	BC115003	ABHD17C	NM_021214
uc002bnj.2	NM_007011	ABHD2	NM_007011
uc002bnk.2	NM_152924	ABHD2	NM_152924
uc010ups.1	AK296827	ABHD2	-
uc002ktl.2	NM_138340	ABHD3	NM_138340
uc010xao.1	AK298728	ABHD3	-
uc002ktk.2	AK024992	ABHD3	-
uc002ktn.2	CR627346	ABHD3	-
uc001wgm.3	NM_022060	ABHD4	NM_022060
uc010tmz.1	AK301315	ABHD4	NM_022060
uc010tnb.2	AK293198	ABHD4	-
uc010tna.1	AK298127	ABHD4	-
uc003cmx.3	NM_016006	ABHD5	NM_016006
uc003djs.4	NM_020676	ABHD6	NM_020676
uc003djt.4	AK122983	ABHD6	NM_020676
uc002ngb.4	NM_024527	ABHD8	NM_024527
uc001isy.3	NM_001012750	ABI1	NM_001012750
uc001ita.3	NM_001012751	ABI1	NM_001012751
uc001isz.3	NM_001012752	ABI1	NM_001012752
uc001itb.3	NM_001178116	ABI1	NM_001178116
uc001itc.3	NM_001178119	ABI1	NM_001178119
uc001itd.3	NM_001178120	ABI1	NM_001178120
uc001ite.3	NM_001178121	ABI1	NM_001178121
uc010qdg.2	AK296751	ABI1	NM_001178121
uc010qdj.2	NM_001178122	ABI1	NM_001178122
uc010qdk.2	NM_001178123	ABI1	NM_001178123
uc010qdh.2	NM_001178124	ABI1	NM_001178124
uc010qdi.2	NM_001178125	ABI1	NM_001178125
uc001isx.3	NM_005470	ABI1	NM_005470
uc002uzz.3	NM_005759	ABI2	NM_005759
uc002vaa.3	AF260261	ABI2	NM_005759
uc010zil.2	AK299672	ABI2	NM_005759
uc010zim.2	AK299092	ABI2	NM_005759
uc010zii.2	AK299824	ABI2	NM_005759
uc010zij.2	AK302853	ABI2	-
uc002vab.3	U23435	ABI2	-
uc002vac.3	X95677	ABI2	-
uc010zik.2	AK297537	ABI2	-
uc010zig.1	AK316000	ABI2	-
uc010zin.2	AK316343	ABI2	-
uc010zih.2	AK294429	ABI2	-
uc002ioq.1	NM_001135186	ABI3	NM_001135186
uc002iop.1	NM_016428	ABI3	NM_016428
uc003dun.3	NM_015429	ABI3BP	NM_015429
uc003dul.3	BX648726	ABI3BP	NM_015429
uc011bhd.2	AK299938	ABI3BP	NM_015429
uc003duj.3	AK123748	ABI3BP	NM_015429
uc003duo.2	AL833204	ABI3BP	NM_015429
uc003duk.3	AK123737	ABI3BP	NM_015429
uc003dum.3	AB056106	ABI3BP	NM_015429
uc003dup.4	AK025204	ABI3BP	NM_015429
uc004bzw.3	NM_005157	ABL1	NM_005157
uc004bzv.3	NM_007313	ABL1	NM_007313
uc001gmg.4	NM_001136000	ABL2	NM_001136000
uc009wxe.3	NM_001136001	ABL2	NM_001136001
uc009wxf.2	AK309549	ABL2	NM_001136001
uc001gmk.3	AK225255	ABL2	NM_001136001
uc010pnh.2	NM_001168236	ABL2	NM_001168236
uc010pnf.2	NM_001168237	ABL2	NM_001168237
uc010png.2	NM_001168238	ABL2	NM_001168238
uc010pne.2	NM_001168239	ABL2	NM_001168239
uc001gmi.4	NM_005158	ABL2	NM_005158
uc001gmj.4	NM_007314	ABL2	NM_007314
uc021pyz.1	NM_001003407	ABLIM1	NM_001003407
uc021pza.1	CCDS31288	ABLIM1	NM_001003407
uc021pze.1	AK297344	ABLIM1	NM_001003407
uc021pzd.1	AX748147	ABLIM1	NM_001003407
uc021pyy.1	NM_001003408	ABLIM1	NM_001003408
uc021pzf.1	AK122891	ABLIM1	NM_001003408
uc021pyw.1	NM_002313	ABLIM1	NM_002313
uc021pyx.1	CCDS7590	ABLIM1	NM_002313
uc021pyv.1	NM_006720	ABLIM1	NM_006720
uc021pyu.1	CCDS31289	ABLIM1	NM_006720
uc021pzb.1	AK298709	ABLIM1	NM_006720
uc021pzc.1	BC002448	ABLIM1	NM_006720
uc001lbz.1	AK057834	ABLIM1	-
uc003gkj.4	NM_001130083	ABLIM2	NM_001130083
uc003gko.3	NM_001130084	ABLIM2	NM_001130084
uc003gkl.3	AK094798	ABLIM2	NM_001130084
uc003gkq.3	NM_001130085	ABLIM2	NM_001130085
uc003gkk.3	AL834195	ABLIM2	NM_001130085
uc003gkm.4	NM_001130086	ABLIM2	NM_001130086
uc003gkp.3	NM_001130087	ABLIM2	NM_001130087
uc003gks.3	NM_001130088	ABLIM2	NM_001130088
uc003gkr.3	NM_032432	ABLIM2	NM_032432
uc011bwl.1	AK301060	ABLIM2	NM_032432
uc003gki.3	AK097003	ABLIM2	-
uc003lpy.2	NM_014945	ABLIM3	NM_014945
uc003lpz.1	AK225769	ABLIM3	NM_014945
uc003lqc.1	DQ413174	ABLIM3	NM_014945
uc003lqd.1	AM393658	ABLIM3	NM_014945
uc003lqf.3	AM393820	ABLIM3	NM_014945
uc003lqe.1	AM393559	ABLIM3	NM_014945
uc003lqb.3	BC001665	ABLIM3	NM_014945
uc003lqa.1	BC014463	ABLIM3	-
uc004cda.1	NM_020469	ABO	NM_020469
uc011mcz.1	AK302203	ABO	NM_020469
uc010naf.1	J05175	ABO	-
uc010nag.1	BC069605	ABO	-
uc003whz.2	NM_001091	ABP1	NM_001091
uc003why.1	BX648159	ABP1	NM_001091
uc003wia.2	NM_001272072	ABP1	NM_001272072
uc031qqx.1	-	abParts	-
uc001yuj.2	-	abParts	-
uc021thc.2	-	abParts	-
uc021vku.1	-	abParts	-
uc031rom.1	-	abParts	-
uc031rol.1	-	abParts	-
uc031rxg.1	-	abParts	-
uc002fsg.4	NM_001092	ABR	NM_001092
uc002fse.4	NM_001159746	ABR	NM_001159746
uc010vqg.3	NR_046393	ABR	NM_001159746
uc002fsh.1	AK126882	ABR	NM_001159746
uc010vqf.3	NM_001256847	ABR	NM_001256847
uc002fsf.4	AK127851	ABR	NM_001256847
uc002fsd.4	NM_021962	ABR	NM_021962
uc010cjq.1	AK307827	ABR	-
uc003ymm.4	NM_139166	ABRA	NM_139166
uc003qil.2	NM_021243	ABRACL	NM_021243
uc003qim.2	BC014953	ABRACL	NM_021243
uc003nii.3	NM_013375	ABT1	NM_013375
uc003ejr.3	NM_032548	ABTB1	NM_032548
uc003ejs.3	NR_033429	ABTB1	NM_032548
uc003eju.3	AF447886	ABTB1	NM_032548
uc010hsm.3	AK130594	ABTB1	NM_032548
uc003ejt.3	NM_172027	ABTB1	NM_172027
uc001mvl.2	NM_145804	ABTB2	NM_145804
uc001ezm.1	AK125884	AC2	-
uc003chu.3	NM_001130410	ACAA1	NM_001130410
uc003cht.3	NM_001607	ACAA1	NM_001607
uc002ldw.4	NM_006111	ACAA2	NM_006111
uc002hno.3	NM_198834	ACACA	NM_198834
uc010cuz.3	AK309084	ACACA	NM_198834
uc002hnm.3	NM_198836	ACACA	NM_198836
uc002hnl.3	NM_198837	ACACA	NM_198837
uc002hnk.3	NM_198838	ACACA	NM_198838
uc010cuy.3	AB209325	ACACA	NM_198838
uc002hnn.3	NM_198839	ACACA	NM_198839
uc010wdc.2	AK295735	ACACA	-
uc010wdb.2	AK295586	ACACA	-
uc002hnq.2	AK308905	ACACA	-
uc002hnp.1	AY315622	ACACA	-
uc002hnr.1	AJ564444	ACACA	-
uc001toc.3	NM_001093	ACACB	NM_001093
uc001tob.3	AY382667	ACACB	NM_001093
uc010sxm.2	AK302502	ACACB	NM_001093
uc001tod.3	BC028417	ACACB	-
uc010sxl.1	AK302469	ACACB	-
uc009zvx.3	NM_001136538	ACAD10	NM_001136538
uc001tsq.3	NM_025247	ACAD10	NM_025247
uc001tsp.3	AX747497	ACAD10	NM_025247
uc001tss.1	AK097425	ACAD10	-
uc001tso.4	BC015056	ACAD10	-
uc009zvw.2	AK310923	ACAD10	-
uc001tsr.3	BC054886	ACAD10	-
uc003eov.4	NM_032169	ACAD11	NM_032169
uc001qhk.3	NM_014384	ACAD8	NM_014384
uc010scq.2	AK299492	ACAD8	-
uc010scp.1	AK301921	ACAD8	-
uc001qhl.3	AK074640	ACAD8	-
uc010sco.1	AK315980	ACAD8	-
uc010scr.1	AK301518	ACAD8	-
uc009zdc.3	AK309051	ACAD8	-
uc009zde.1	AK309838	ACAD8	-
uc003ela.4	NM_014049	ACAD9	NM_014049
uc003ele.3	BC041572	ACAD9	NM_014049
uc011bks.2	NR_033426	ACAD9	NR_033426
uc003elb.3	AK022568	ACAD9	-
uc010hsw.1	AK310644	ACAD9	-
uc003elc.1	BC041572	ACAD9	-
uc002vdz.4	NM_001608	ACADL	NM_001608
uc010zjg.1	AK296161	ACADL	-
uc001dgw.4	NM_000016	ACADM	NM_000016
uc009wbr.3	BX647734	ACADM	NM_000016
uc009wbp.3	NM_001127328	ACADM	NM_001127328
uc010ord.2	AK301039	ACADM	NM_001127328
uc010ore.2	AK301717	ACADM	-
uc010org.2	AK301005	ACADM	-
uc010orf.2	AK296045	ACADM	-
uc010orc.1	AK311022	ACADM	-
uc009wbs.1	AK311022	ACADM	-
uc001tza.4	NM_000017	ACADS	NM_000017
uc010szl.1	AK300645	ACADS	NM_000017
uc001lhb.3	NM_001609	ACADSB	NM_001609
uc010qub.2	AK298638	ACADSB	-
uc002gev.4	NM_000018	ACADVL	NM_000018
uc002gew.4	NM_001033859	ACADVL	NM_001033859
uc010vtp.3	NM_001270447	ACADVL	NM_001270447
uc002gex.4	NM_001270448	ACADVL	NM_001270448
uc010vtq.2	AK302653	ACADVL	-
uc010upp.1	NM_001135	ACAN	NM_001135
uc010upo.1	NM_013227	ACAN	NM_013227
uc002bna.2	BC150624	ACAN	-
uc002bmx.3	BC036445	ACAN	-
uc002ggd.2	NM_014716	ACAP1	NM_014716
uc003fun.4	NM_012287	ACAP2	NM_012287
uc003fuo.3	AK222635	ACAP2	-
uc001aeb.2	NM_030649	ACAP3	NM_030649
uc001aea.2	AB051503	ACAP3	NM_030649
uc001ady.2	BC047001	ACAP3	NM_030649
uc001aec.1	AX748381	ACAP3	-
uc001pjy.3	NM_000019	ACAT1	NM_000019
uc001pjw.1	BC010942	ACAT1	NM_000019
uc001pjx.3	BC063853	ACAT1	-
uc010kjy.3	NM_005891	ACAT2	NM_005891
uc011efw.2	AK294273	ACAT2	NM_005891
uc031sqw.1	AK055001	ACAT2	-
uc001hpy.3	NM_022735	ACBD3	NM_022735
uc010wjj.2	NM_001135704	ACBD4	NM_001135704
uc002iif.3	NM_001135705	ACBD4	NM_001135705
uc002iie.3	NM_001135706	ACBD4	NM_001135706
uc002iid.2	NM_001135707	ACBD4	NM_001135707
uc002iic.3	NM_024722	ACBD4	NM_024722
uc010dae.3	BC022000	ACBD4	-
uc001ito.3	NM_001042473	ACBD5	NM_001042473
uc010qdm.3	NM_001271512	ACBD5	NM_001271512
uc010qdp.2	NM_145698	ACBD5	NM_145698
uc001itp.3	NR_024150	ACBD5	NR_024150
uc001itq.3	NR_073195	ACBD5	NR_073195
uc010qdo.3	NR_073196	ACBD5	NR_073196
uc010qdn.3	NR_073197	ACBD5	NR_073197
uc001itr.2	BC025309	ACBD5	-
uc001gog.3	NM_032360	ACBD6	NM_032360
uc001inv.3	NM_001039844	ACBD7	NM_001039844
uc010qby.1	AK295169	ACBD7	-
uc009yks.1	NM_001127219	ACCS	NM_001127219
uc001mxx.2	NM_032592	ACCS	NM_032592
uc010rfm.1	AK302515	ACCS	-
uc010rfn.2	AK304074	ACCS	-
uc001mxw.1	NM_001031854	ACCSL	NM_001031854
uc009ykr.2	BC144554	ACCSL	-
uc002etq.4	NM_001082486	ACD	NM_001082486
uc002etr.4	NM_001082487	ACD	NM_001082487
uc002etp.4	NM_022914	ACD	NM_022914
uc010vjt.1	AK301090	ACD	-
uc002jau.2	NM_000789	ACE	NM_000789
uc010wpk.2	AK302019	ACE	NM_000789
uc010wpj.2	NM_001178057	ACE	NM_001178057
uc002jav.2	NM_152830	ACE	NM_152830
uc002jaw.2	BC036375	ACE	NM_152830
uc010ddv.2	M29981	ACE	NM_152830
uc031rdj.1	JQ927553	ACE	-
uc010ddu.2	AK309514	ACE	-
uc010wpi.2	AK296566	ACE	-
uc010wph.2	AK300516	ACE	-
uc004cxb.2	NM_021804	ACE2	NM_021804
uc004cxa.1	AB193260	ACE2	NM_021804
uc002mel.2	NM_133492	ACER1	NM_133492
uc003zny.1	NM_001010887	ACER2	NM_001010887
uc003znz.1	BC092487	ACER2	-
uc003znx.1	AF370405	ACER2	-
uc009yum.1	NM_018367	ACER3	NM_018367
uc001oxu.2	AK002100	ACER3	-
uc009yun.1	AK293800	ACER3	-
uc009yuo.1	BC049837	ACER3	-
uc010rsh.1	AK294978	ACER3	-
uc010rsi.1	AK316120	ACER3	-
uc010rsj.1	AK295142	ACER3	-
uc009yul.1	AK308856	ACER3	-
uc010rsg.1	AK295327	ACER3	-
uc003uxf.3	NM_000665	ACHE	NM_000665
uc003uxd.3	M55040	ACHE	NM_000665
uc003uxi.3	BC094752	ACHE	NM_000665
uc003uxh.3	AF334270	ACHE	NM_000665
uc003uxj.1	AY389977	ACHE	NM_000665
uc003uxe.3	NM_015831	ACHE	NM_015831
uc003uxg.3	BC105062	ACHE	NM_015831
uc010akg.3	NM_001164814	ACIN1	NM_001164814
uc010tnj.2	NM_001164815	ACIN1	NM_001164815
uc001wir.4	NM_001164816	ACIN1	NM_001164816
uc001wiq.4	NM_001164817	ACIN1	NM_001164817
uc001wis.4	BC032770	ACIN1	NM_001164817
uc001wip.4	BX247975	ACIN1	NM_001164817
uc001wit.4	NM_014977	ACIN1	NM_014977
uc001wio.4	AL050382	ACIN1	-
uc002hyg.3	NM_001096	ACLY	NM_001096
uc002hyi.3	AB210035	ACLY	NM_001096
uc002hyh.3	NM_198830	ACLY	NM_198830
uc010wfx.2	AK295675	ACLY	NM_198830
uc010wfy.2	AK304802	ACLY	NM_198830
uc002ttz.3	NM_138326	ACMSD	NM_138326
uc002tua.3	BC016018	ACMSD	-
uc003uoo.4	NM_020186	ACN9	NM_020186
uc003zqw.4	NM_002197	ACO1	NM_002197
uc003zqx.4	AF261088	ACO1	NM_002197
uc003zqy.4	AB209480	ACO1	NM_002197
uc010mjh.1	AK308752	ACO1	-
uc003bac.3	NM_001098	ACO2	NM_001098
uc001xol.1	NM_001037161	ACOT1	NM_001037161
uc010tuc.3	AK300886	ACOT1	NM_001037161
uc001cxm.2	NM_015547	ACOT11	NM_015547
uc001cxl.2	NM_147161	ACOT11	NM_147161
uc001cxk.3	BC001517	ACOT11	NM_147161
uc001cxj.2	AK091112	ACOT11	-
uc003khl.4	NM_130767	ACOT12	NM_130767
uc003khm.3	BC089437	ACOT12	-
uc010jpv.3	NM_001160094	ACOT13	NM_001160094
uc003nek.3	NM_018473	ACOT13	NM_018473
uc001xom.4	NR_046028	ACOT2	NM_001037161
uc001xon.5	NM_006821	ACOT2	NM_006821
uc001xoo.3	NM_152331	ACOT4	NM_152331
uc001xop.3	NM_001037162	ACOT6	NM_001037162
uc001amt.3	NM_007274	ACOT7	NM_007274
uc001ams.3	NM_181864	ACOT7	NM_181864
uc001amr.3	NM_181865	ACOT7	NM_181865
uc001amq.3	NM_181866	ACOT7	NM_181866
uc001amu.3	AB074416	ACOT7	-
uc002xqa.2	NM_005469	ACOT8	NM_005469
uc010zxf.2	AK298783	ACOT8	-
uc010zxe.2	AK296973	ACOT8	-
uc002xqc.2	AK292494	ACOT8	-
uc004dap.3	NM_001033583	ACOT9	NM_001033583
uc004dat.1	BC012573	ACOT9	NM_001033583
uc004dan.3	AF241787	ACOT9	NM_001033583
uc004dao.3	NM_001037171	ACOT9	NM_001037171
uc011mjt.2	BC144370	ACOT9	-
uc004dar.3	AF132950	ACOT9	-
uc010wsq.2	NM_001185039	ACOX1	NM_001185039
uc002jqe.3	NM_004035	ACOX1	NM_004035
uc002jqf.3	NM_007292	ACOX1	NM_007292
uc010wsr.2	AK300447	ACOX1	-
uc003dkl.3	NM_003500	ACOX2	NM_003500
uc003gld.4	NM_001101667	ACOX3	NM_001101667
uc003glc.4	NM_003501	ACOX3	NM_003501
uc010idk.3	AK313242	ACOX3	NM_003501
uc010yxk.1	NM_001142807	ACOXL	NM_001142807
uc021vmm.1	AK001904	ACOXL	NM_001142807
uc021vmn.1	BC131514	ACOXL	NM_001142807
uc002qwd.2	NM_001040649	ACP1	NM_001040649
uc002qwf.3	NM_004300	ACP1	NM_004300
uc002qwe.5	BC020699	ACP1	NM_004300
uc002qwg.3	NM_007099	ACP1	NM_007099
uc002qwh.3	NR_024080	ACP1	NR_024080
uc010rhj.1	NM_001131064	ACP2	NM_001131064
uc001nei.3	NM_001610	ACP2	NM_001610
uc010rhe.2	AK298439	ACP2	NM_001610
uc010rhf.2	AK301860	ACP2	NM_001610
uc010rhg.2	AK298122	ACP2	NM_001610
uc010rhi.1	AK300911	ACP2	NM_001610
uc009ylk.2	AK311431	ACP2	NM_001610
uc009ylj.3	AK308512	ACP2	-
uc010rhh.2	AK303894	ACP2	-
uc002msh.4	NM_001111034	ACP5	NM_001111034
uc002msi.4	NM_001111035	ACP5	NM_001111035
uc002msj.4	NM_001111036	ACP5	NM_001111036
uc002msg.4	NM_001611	ACP5	NM_001611
uc010dye.1	AK307164	ACP5	NM_001611
uc001epr.2	NM_016361	ACP6	NM_016361
uc009wjj.1	AK308593	ACP6	-
uc003etv.3	NM_001037172	ACPL2	NM_001037172
uc003etu.3	NM_152282	ACPL2	NM_152282
uc011bnb.2	AK296292	ACPL2	NM_152282
uc011bna.2	AK297790	ACPL2	-
uc010htp.2	NM_001099	ACPP	NM_001099
uc003eon.3	AB102888	ACPP	NM_001099
uc003eop.4	NM_001134194	ACPP	NM_001134194
uc002pta.1	NM_033068	ACPT	NM_033068
uc003bnh.4	NM_001097	ACR	NM_001097
uc010hbh.1	AK310316	ACR	NM_001097
uc001qpu.1	NM_032489	ACRBP	NM_032489
uc010sfg.1	AK302290	ACRBP	NM_032489
uc001qpt.1	AF085884	ACRBP	-
uc004eae.2	NM_052957	ACRC	NM_052957
uc001qcs.3	NM_001612	ACRV1	NM_001612
uc001qcr.3	NM_020069	ACRV1	NM_020069
uc001qcn.3	NM_020107	ACRV1	NM_020107
uc001qcl.3	NM_020108	ACRV1	NM_020108
uc010umw.2	NM_001199377	ACSBG1	NM_001199377
uc002bdh.3	NM_015162	ACSBG1	NM_015162
uc010umx.2	AK294202	ACSBG1	-
uc010umy.2	AK299597	ACSBG1	-
uc002meh.1	NM_030924	ACSBG2	NM_030924
uc010xiz.1	AK302604	ACSBG2	NM_030924
uc002mef.1	AL136854	ACSBG2	NM_030924
uc002meg.1	AX748123	ACSBG2	NM_030924
uc002mei.1	AY358766	ACSBG2	-
uc002mee.1	AY009107	ACSBG2	-
uc002iqu.2	NM_025149	ACSF2	NM_025149
uc010wml.1	AK300145	ACSF2	NM_025149
uc010wmm.1	AK294205	ACSF2	NM_025149
uc010wmn.1	AK295258	ACSF2	NM_025149
uc010wmo.1	AK300625	ACSF2	-
uc010dbt.1	AK308584	ACSF2	-
uc010cig.2	NM_001127214	ACSF3	NM_001127214
uc021tmq.1	NM_001243279	ACSF3	NM_001243279
uc002fmp.3	NM_174917	ACSF3	NM_174917
uc010cih.2	NR_023316	ACSF3	NM_174917
uc010cii.3	NR_045666	ACSF3	NR_045666
uc031qxj.1	NR_045667	ACSF3	NR_045667
uc003iwu.1	NM_001995	ACSL1	NM_001995
uc011ckm.1	AK296550	ACSL1	NM_001995
uc003iwt.1	BC050073	ACSL1	NM_001995
uc011ckn.1	AK303486	ACSL1	NM_001995
uc003iww.2	AK296826	ACSL1	NM_001995
uc003iws.1	AK096117	ACSL1	NM_001995
uc010ise.1	DQ083028	ACSL1	-
uc002vni.3	NM_004457	ACSL3	NM_004457
uc002vnj.3	NM_203372	ACSL3	NM_203372
uc004eoj.2	NM_004458	ACSL4	NM_004458
uc004eok.2	Y12777	ACSL4	NM_004458
uc004eoi.2	NM_022977	ACSL4	NM_022977
uc010npp.1	AK307566	ACSL4	NM_022977
uc001kzu.3	NM_016234	ACSL5	NM_016234
uc001kzs.3	NM_203379	ACSL5	NM_203379
uc001kzt.3	NM_203380	ACSL5	NM_203380
uc009xxz.3	AM262166	ACSL5	NM_203380
uc010qrj.2	AK301786	ACSL5	-
uc003kvy.2	NM_001009185	ACSL6	NM_001009185
uc003kwb.3	NM_001205247	ACSL6	NM_001205247
uc010jdo.2	NM_001205248	ACSL6	NM_001205248
uc003kvv.2	AF099740	ACSL6	NM_001205248
uc003kwa.2	NM_001205250	ACSL6	NM_001205250
uc010jdn.2	DQ083031	ACSL6	NM_001205250
uc021ydh.1	NM_001205251	ACSL6	NM_001205251
uc003kvz.2	BC047453	ACSL6	NM_001205251
uc003kvw.2	AK122702	ACSL6	NM_001205251
uc003kvx.2	NM_015256	ACSL6	NM_015256
uc010jdp.1	DQ083030	ACSL6	-
uc003kwc.1	DQ655981	ACSL6	-
uc003kwd.1	DQ655980	ACSL6	-
uc002dhm.1	NM_052956	ACSM1	NM_052956
uc010bwg.1	AK314282	ACSM1	NM_052956
uc002dhn.1	BC125177	ACSM1	-
uc010bwe.3	NM_001010845	ACSM2A	NM_001010845
uc002dhf.4	AK096039	ACSM2A	NM_001010845
uc002dhg.4	BC125176	ACSM2A	NM_001010845
uc010vay.2	AK298359	ACSM2A	NM_001010845
uc010vax.1	AK303774	ACSM2A	NM_001010845
uc002dhh.4	AK055867	ACSM2A	NM_001010845
uc010bwd.1	AK055867	ACSM2A	-
uc002dhk.4	NM_001105069	ACSM2B	NM_001105069
uc002dhj.4	NM_182617	ACSM2B	NM_182617
uc010bwf.1	AK309601	ACSM2B	NM_182617
uc002dhr.3	NM_005622	ACSM3	NM_005622
uc010vba.2	AK296122	ACSM3	NM_005622
uc002dhq.3	NM_202000	ACSM3	NM_202000
uc001qsx.1	NM_001080454	ACSM4	NM_001080454
uc002dhe.3	NM_017888	ACSM5	NM_017888
uc002dhd.1	BC013753	ACSM5	NM_017888
uc002wuc.3	NM_001252675	ACSS1	NM_001252675
uc021wbl.1	NM_001252676	ACSS1	NM_001252676
uc002wud.1	AX747458	ACSS1	NM_001252676
uc031rsm.1	NM_001252677	ACSS1	NM_001252677
uc002wub.3	NM_032501	ACSS1	NM_032501
uc002wua.3	AK125058	ACSS1	NM_032501
